Response ID,Mongo ID,Session ID,Status,Created At,Updated At,Has GPS,Has AC,AudioRecording Exists,AudioRecording.audioUrl,Metadata.audioUrl
5e940c48-c977-46b2-9d20-5884084bbb0b,69591549dd379a322e00e20d,752972d3-4c29-4a01-b323-e4e4f7a4b028,Pending_Approval,2026-01-03T13:10:33.941Z,2026-01-03T13:10:33.944Z,No,Yes,Yes,,
bb6e7552-3df0-4dd9-8eb8-962e2d4e38fb,6959153e0e5d310c4b3967b1,94ed6575-a3e3-4d2a-932d-422921a77e4b,Pending_Approval,2026-01-03T13:10:22.771Z,2026-01-03T13:10:22.790Z,Yes,Yes,Yes,,
e4fca90d-bbba-4b80-876b-ebb5f2f0a9a0,695914bfa65d5769a3af9a4c,71df7910-2f42-478d-823e-84a7b53e4a23,Pending_Approval,2026-01-03T13:08:15.550Z,2026-01-03T18:33:35.268Z,Yes,Yes,Yes,,
cef08c15-a2cd-441e-b49b-70dfc93e4ce6,6959149d68f70bb940667d07,80376f06-cba0-4792-b80a-bb0daf0ce0c2,Pending_Approval,2026-01-03T13:07:41.267Z,2026-01-03T14:27:54.198Z,No,Yes,Yes,,
49336a69-b0ec-4d98-b5ac-48e9703dc5b1,6959146390f99ad293dc0b10,1dd216f2-eceb-4239-8a1d-95145b9bde85,Pending_Approval,2026-01-03T13:06:43.710Z,2026-01-03T13:06:43.732Z,No,Yes,Yes,,
0bf9dd2c-1e07-4034-a644-654a768d751f,6959139cdd42a7fa00ae4460,offline_1767445392833_ox9jr8zh7,Pending_Approval,2026-01-03T13:03:24.863Z,2026-01-03T13:03:24.867Z,Yes,Yes,Yes,,
2c9f0420-baaa-48e8-b878-3fc794c99ea9,69591354137cce3f99aedc82,8acffa23-f774-4455-955b-2ca52d39ca8c,Pending_Approval,2026-01-03T13:02:12.881Z,2026-01-03T18:33:29.982Z,Yes,Yes,Yes,,
22488077-8f33-4a85-9754-c14a7c60b491,69591341a53fa78ca33787d5,84d35e52-8e43-498d-a41b-35eb448c5741,Pending_Approval,2026-01-03T13:01:53.187Z,2026-01-03T13:01:53.195Z,Yes,Yes,Yes,,
131b0da2-113b-42b5-9752-f0dc301fd4c9,69591329f32410b651f9987e,16a4e815-fc92-4f61-8c58-af7ed872a898,Pending_Approval,2026-01-03T13:01:29.641Z,2026-01-03T14:29:36.945Z,No,Yes,Yes,,
2679a037-baa7-4cb5-8886-83f6d174317b,695911fd39cc2670f02a1610,81fd0d46-f958-41fc-b910-e3dc6a9b8be0,Pending_Approval,2026-01-03T12:56:29.864Z,2026-01-03T18:33:35.268Z,Yes,Yes,Yes,,
8a688b01-5a37-4003-aa95-a375ea1a5e04,695910ffc0431e10f4b41641,fccede80-12ce-4975-8b3a-5f611ae0744f,Pending_Approval,2026-01-03T12:52:15.643Z,2026-01-03T12:52:15.647Z,No,Yes,Yes,,
19dab644-832d-4402-b0bb-877352e28c91,69591082a0def7bc7f3c9129,offline_1767444598693_wpcxjwplk,Pending_Approval,2026-01-03T12:50:10.901Z,2026-01-03T12:50:10.908Z,Yes,Yes,Yes,,
2a381f10-f959-4235-9b0f-6866810e18cd,6959103dd34bc58ebdf4e940,93855e1b-7398-43b8-8285-f6c60f8e3ea0,Pending_Approval,2026-01-03T12:49:01.678Z,2026-01-03T18:33:29.982Z,Yes,Yes,Yes,,
f267d0b9-bc81-4fdd-8187-1f37151c182f,69590f95554f86b4667d5b40,ee0ccfa4-546d-414b-a4a8-75af28ca672c,Pending_Approval,2026-01-03T12:46:13.910Z,2026-01-03T12:46:13.915Z,Yes,Yes,Yes,,
f5668709-3d51-437f-837f-9261dc7f3735,69590f33c602e1cf5ea20863,12901c15-194a-48d6-ac88-52ed1a153e25,Pending_Approval,2026-01-03T12:44:35.971Z,2026-01-03T12:44:35.984Z,Yes,Yes,Yes,,
d1421981-30a2-441e-95c8-cf8ffc0313bf,69590ee6c72060f06722ceda,dcc6951a-2528-49f4-94a1-506b1a0b4fd4,Pending_Approval,2026-01-03T12:43:18.233Z,2026-01-03T12:43:18.236Z,Yes,Yes,Yes,,
e7b93831-d802-41dd-827d-b8f3075d2089,69590ec76a1b0174074b222e,b0d9f638-50c2-4056-9d3d-908fb9681247,Pending_Approval,2026-01-03T12:42:47.309Z,2026-01-03T12:42:47.340Z,Yes,Yes,Yes,,
1ad723af-0520-4be4-8a99-c5a3a88bbd9c,69590e996a1b0174074ae7d0,6eaa70cf-3d97-408c-a612-44063568b2f5,Pending_Approval,2026-01-03T12:42:01.232Z,2026-01-03T12:42:01.235Z,Yes,Yes,Yes,,
e1fbbbcd-4c12-4406-ac74-e0a10ac957b4,69590ddc4c8b293a456cecf9,f4f4fa42-153c-44fd-afec-d10fdf270f8b,Pending_Approval,2026-01-03T12:38:52.399Z,2026-01-03T12:38:52.402Z,Yes,Yes,Yes,,
cb73d6e7-0178-4828-9c93-bcafb89bf15b,69590dd14a05ffed3fa9462f,b9c3a7f5-6156-4415-8863-752d118b2afd,Pending_Approval,2026-01-03T12:38:41.575Z,2026-01-03T18:30:04.445Z,Yes,Yes,Yes,,
54dc125e-0853-463b-b859-e3b60edac15a,69590d44f9cd06ab17945986,3c2ab387-4aea-4543-a348-017da4123207,Pending_Approval,2026-01-03T12:36:20.613Z,2026-01-03T12:36:20.616Z,Yes,Yes,Yes,,
b2fbed7e-e78b-4bd3-ba4c-e16012518aec,69590cfd8aceed084657a93e,1c1264c3-d390-4247-8384-459ed869e40e,Pending_Approval,2026-01-03T12:35:09.704Z,2026-01-03T12:35:09.708Z,No,Yes,Yes,,
38ef3dc4-2488-42f4-a673-2be60a25bc90,69590cc6ec4a7eca149c3c84,77567afc-c057-4a5a-820a-c8006fec54be,Pending_Approval,2026-01-03T12:34:14.642Z,2026-01-03T18:30:06.917Z,Yes,Yes,Yes,,
56935b50-cb7e-407d-94c7-b8cc53e2a28c,69590ca0143d48a512b9284f,debd61cc-2ed3-45ab-9672-41ff368a27e1,Pending_Approval,2026-01-03T12:33:36.833Z,2026-01-03T12:33:36.839Z,Yes,Yes,Yes,,
fa3cbb9d-2457-4f03-ab36-16d3795ba36e,69590c637e8d04f2b39eccf5,360ade3c-e998-43a8-b4a9-8fec3c3a2c67,Pending_Approval,2026-01-03T12:32:35.400Z,2026-01-03T18:30:18.643Z,Yes,Yes,Yes,,
d95a7c25-9376-4ea2-ba21-7ad27a3c3f52,69590bf0117eb5ee4a690e6f,ce52d56a-a90d-4803-87f5-24f9bd294dbf,Pending_Approval,2026-01-03T12:30:40.921Z,2026-01-03T12:30:40.930Z,Yes,Yes,Yes,,
bd0d60e7-ff64-4dfc-9b35-2cc3b3d2dbfc,69590ba81b568c2a0f75a8c8,755b505a-3871-47b7-a12a-2b5be6929eab,Pending_Approval,2026-01-03T12:29:28.671Z,2026-01-03T18:30:04.445Z,Yes,Yes,Yes,,
0c71ce76-3931-450c-9e2b-06a8e48aa7dc,69590b69152faf6dae7595ec,4fba6597-b3d7-49ca-a7fe-8b9360f2a146,Pending_Approval,2026-01-03T12:28:25.703Z,2026-01-03T12:28:25.705Z,Yes,Yes,Yes,,
2813eca5-ab7c-4a6a-b99d-95926b893e06,69590b508d82ca894376c908,606b4c7a-3322-455d-a128-076f93fa2951,Pending_Approval,2026-01-03T12:28:00.359Z,2026-01-03T12:28:00.363Z,Yes,Yes,Yes,,
01a8d536-c2d4-433a-8190-3be0e8f89bab,69590ac903d46c64304aae76,7e71f060-d5cf-4128-9a7f-cf0c7c1ee083,Pending_Approval,2026-01-03T12:25:45.186Z,2026-01-03T12:25:45.189Z,Yes,Yes,Yes,,
89252545-6a08-479b-85c6-ab55c5ffaca1,69590a744c6e717cb40b8f56,fb6957c3-276a-4739-a5ae-75d0130a6253,Pending_Approval,2026-01-03T12:24:20.707Z,2026-01-03T12:24:20.751Z,No,Yes,Yes,,
eb11c40e-b13a-4e01-80d7-ed0fafe9c015,69590a5fce5d05fe0fca0c56,2027f3e6-8758-4a75-a059-5492e6f808c3,Pending_Approval,2026-01-03T12:23:59.456Z,2026-01-03T18:30:18.643Z,Yes,Yes,Yes,,
9b1f531d-3540-458d-8796-ff90b73b9a32,69590a5fce5d05fe0fca05df,40e6d01c-590b-4f7b-bce9-9eb45208267a,Pending_Approval,2026-01-03T12:23:59.362Z,2026-01-03T18:30:06.917Z,Yes,Yes,Yes,,
10ff1bc6-9879-433d-9856-9a1ba5f589ac,69590a2454d937ea25c2d4f2,9264a82d-cbf3-4b18-8a1d-5a321acbda7e,Pending_Approval,2026-01-03T12:23:00.953Z,2026-01-03T12:23:00.959Z,Yes,Yes,Yes,,
fad7ef48-8ad1-4899-bbad-80bd713674c8,695909d9486230fc7b5563a0,f9fcd73f-e0d3-4f0c-8f93-093034d9396e,Pending_Approval,2026-01-03T12:21:45.277Z,2026-01-03T18:30:04.445Z,Yes,Yes,Yes,,
3553aaa2-ac5d-4fc8-bd29-dce4ec0e9566,69590979a58697f4d3c9fcf9,2ccd04ba-f10e-4549-a089-938b5690bd89,Pending_Approval,2026-01-03T12:20:09.499Z,2026-01-03T12:20:09.504Z,Yes,Yes,Yes,,
79b873a8-2b3c-4d9c-8ea2-1a51c3377939,69590972a58697f4d3c9e925,c577e232-6fca-42f0-81f8-cde2fc608367,Pending_Approval,2026-01-03T12:20:02.027Z,2026-01-03T18:30:06.917Z,Yes,Yes,Yes,,
d3f0dbb4-490b-49e1-9ec2-f685dfdf1bde,695909137ac8cd566526f383,56d5d68c-4fd4-4dde-ad53-799a0bb66a29,Pending_Approval,2026-01-03T12:18:27.967Z,2026-01-03T18:30:18.643Z,Yes,Yes,Yes,,
1279d4f3-e7a6-4e1b-97e0-87d291e37ae2,695908fcf8d124e3c56badc4,c5728bbb-bb6a-472b-83f9-e330836c49c9,Pending_Approval,2026-01-03T12:18:04.433Z,2026-01-03T12:18:04.438Z,Yes,Yes,Yes,,
857107c2-752a-4af3-b906-60b4f03f060e,695908e8f8d124e3c56b91aa,3f7ba05a-712c-4027-a1fb-d70ce9fe4fa7,Pending_Approval,2026-01-03T12:17:44.061Z,2026-01-03T12:17:44.066Z,Yes,Yes,Yes,,
ff0e6661-04d8-4ca8-b41f-e69c701f9c84,695908e248676873b2291240,bff0238e-e288-43ff-aa46-fe685934aac6,Pending_Approval,2026-01-03T12:17:38.921Z,2026-01-03T18:33:30.692Z,Yes,Yes,Yes,,
9f834a4c-0a6c-4168-b0e4-e8f57e2c0276,69590874d58d2d1373717df9,6f6542e7-c6cb-4cf3-a95a-1005ef7b2b4b,Pending_Approval,2026-01-03T12:15:48.124Z,2026-01-03T18:33:30.692Z,Yes,Yes,Yes,,
31d560ca-1886-4127-8bca-16e6c5096af0,6959085b01cc844a40ba55b3,96b61b04-0c16-46bb-ab2c-aa3cdb1daf0f,Pending_Approval,2026-01-03T12:15:23.559Z,2026-01-03T12:15:23.562Z,Yes,Yes,Yes,,
225fd16b-5bf0-439b-9254-f8c703e5d8dd,6959080bab8961ec9057b95c,74987157-1047-4aef-adc1-c7f449f382ae,Pending_Approval,2026-01-03T12:14:03.563Z,2026-01-03T12:14:03.584Z,Yes,Yes,Yes,,
30135ca0-08a8-47b2-8857-e82ff20975f2,69590809e4dddabeab885344,524e8273-9e91-4dca-b68e-da508f9c6fd3,Pending_Approval,2026-01-03T12:14:01.801Z,2026-01-03T12:14:01.806Z,Yes,Yes,Yes,,
eadda7d6-2268-401d-8127-4e16dce9fac6,695907b1ab8961ec90573104,15a9b3f8-e8ed-4fbe-a5d1-4da88d79f619,Pending_Approval,2026-01-03T12:12:33.607Z,2026-01-03T12:12:33.613Z,Yes,Yes,Yes,,
db1464ad-f303-4925-83e0-52d5521336f2,69590795c3cad18a00eeecc2,offline_1767442247320_xwljlj3nh,Pending_Approval,2026-01-03T12:12:05.576Z,2026-01-03T18:30:53.302Z,Yes,Yes,Yes,,
1f271af0-0e65-4243-8922-045c446466a4,6959075f19028b80dec8dc11,26ee29f6-d3d9-47c6-ba90-7717b6997547,Pending_Approval,2026-01-03T12:11:11.867Z,2026-01-03T12:11:11.872Z,No,Yes,Yes,,
9b5a623f-141e-4a80-878f-2bd31165a779,695907463f423506d0bbc3b7,ca2275b4-9f94-40b9-b84d-ce79c8d2feb1,Pending_Approval,2026-01-03T12:10:46.580Z,2026-01-03T18:32:56.428Z,Yes,Yes,Yes,,
3b7707ae-1be8-48ef-af80-3b522ca51513,695906e5233b4123494be4c3,51ddcd27-d08e-4409-a291-faa31934a3c9,Pending_Approval,2026-01-03T12:09:09.645Z,2026-01-03T12:09:09.649Z,Yes,Yes,Yes,,
48917881-4c19-492f-b57b-0e39f2b72ed2,695906d1c9d1409ad0de6b43,f4296ea8-c804-4b85-be4d-0d530a30b797,Pending_Approval,2026-01-03T12:08:49.290Z,2026-01-03T12:08:49.293Z,Yes,Yes,Yes,,
